test_0000	0.007805943489074707
test_0001	0.009429633617401123
test_0002	0.0013673603534698486
test_0003	0.0005747973918914795
test_0004	0.0016210973262786865
test_0005	0.0009949803352355957
test_0006	0.0014501214027404785
test_0007	0.004103869199752808
test_0008	0.10656630992889404
test_0009	0.14586496353149414
test_0010	0.0003782212734222412
test_0011	0.001519620418548584
test_0012	0.004212617874145508
test_0013	0.011733144521713257
test_0014	0.0020286738872528076
test_0015	0.0012597739696502686
test_0016	0.006802231073379517
test_0017	0.0016058385372161865
test_0018	0.0025502145290374756
test_0019	0.001015394926071167
test_0020	0.002624213695526123
test_0021	0.009956598281860352
test_0022	0.0037689805030822754
test_0023	0.0022203922271728516
test_0024	0.013352304697036743
test_0025	0.006611943244934082
test_0026	0.0033893883228302
test_0027	0.02461680769920349
test_0028	0.0024431943893432617
test_0029	0.003913789987564087
test_0030	0.004149675369262695
test_0031	0.002669215202331543
test_0032	0.001037299633026123
test_0033	0.004107534885406494
test_0034	0.0020714402198791504
test_0035	0.19705477356910706
test_0036	0.001210719347000122
test_0037	0.0019618570804595947
test_0038	0.027820736169815063
test_0039	0.0035373270511627197
test_0040	0.01140207052230835
test_0041	0.009279906749725342
test_0042	0.0669669508934021
test_0043	0.0018996894359588623
test_0044	0.0042517781257629395
test_0045	0.005095988512039185
test_0046	0.5708232522010803
test_0047	0.001886516809463501
test_0048	0.0003204941749572754
test_0049	0.7842564582824707
test_0050	0.0035312771797180176
test_0051	0.0035274624824523926
test_0052	0.0020450949668884277
test_0053	0.0036399364471435547
test_0054	0.15688911080360413
test_0055	0.0010383129119873047
test_0056	0.0016348958015441895
test_0057	0.0025379061698913574
test_0058	0.08794984221458435
test_0059	0.0037387311458587646
test_0060	0.0026453733444213867
test_0061	0.001864701509475708
test_0062	0.001941084861755371
test_0063	0.003085613250732422
test_0064	0.003524303436279297
test_0065	0.0025843679904937744
test_0066	0.005019426345825195
test_0067	0.0016250312328338623
test_0068	0.0006995797157287598
test_0069	0.2896295189857483
test_0070	0.0031991004943847656
test_0071	0.004238009452819824
test_0072	0.0024709701538085938
test_0073	0.004137486219406128
test_0074	0.006052732467651367
test_0075	0.011998683214187622
test_0076	0.003216981887817383
test_0077	0.026250392198562622
test_0078	0.003429979085922241
test_0079	0.003733009099960327
test_0080	0.0020743906497955322
test_0081	0.03894174098968506
test_0082	0.0020952820777893066
test_0083	0.005351454019546509
test_0084	0.034038931131362915
test_0085	0.0010460615158081055
test_0086	0.0032831430435180664
test_0087	0.0043370723724365234
test_0088	0.0023854970932006836
test_0089	0.004718661308288574
test_0090	0.004568547010421753
test_0091	0.0006721913814544678
test_0092	0.0034125447273254395
test_0093	0.002110600471496582
test_0094	0.0007427632808685303
test_0095	0.001663297414779663
test_0096	0.0017074644565582275
test_0097	0.0008551180362701416
test_0098	0.017081737518310547
test_0099	0.0007213056087493896
test_0100	0.000998079776763916
test_0101	0.000593721866607666
test_0102	0.0011800527572631836
test_0103	0.0010046064853668213
test_0104	0.04031798243522644
test_0105	0.00022792816162109375
test_0106	0.0011545121669769287
test_0107	0.0016865432262420654
test_0108	0.011929631233215332
test_0109	0.0012435615062713623
test_0110	0.000763624906539917
test_0111	0.0032487213611602783
test_0112	0.0031186342239379883
test_0113	0.0014206767082214355
test_0114	0.008133351802825928
test_0115	0.007832616567611694
test_0116	0.002933025360107422
test_0117	0.0046243369579315186
test_0118	0.0017061233520507812
test_0119	0.0069689154624938965
test_0120	0.00066336989402771
test_0121	0.01127895712852478
test_0122	0.0005630850791931152
test_0123	0.0047814249992370605
test_0124	0.013542473316192627
test_0125	0.0007101297378540039
test_0126	0.0018985569477081299
test_0127	0.026407897472381592
test_0128	0.004703640937805176
test_0129	0.02455216646194458
test_0130	0.04385542869567871
test_0131	0.0017285346984863281
test_0132	0.0058720409870147705
test_0133	0.0018889904022216797
test_0134	0.0021285712718963623
test_0135	0.004117369651794434
test_0136	0.0001977980136871338
test_0137	0.0014050304889678955
test_0138	0.0004156529903411865
test_0139	0.004325747489929199
test_0140	0.024510055780410767
test_0141	0.007929742336273193
test_0142	0.0017089247703552246
test_0143	0.0011538565158843994
test_0144	0.006035894155502319
test_0145	0.0028834939002990723
test_0146	0.006670445203781128
test_0147	0.00039565563201904297
test_0148	0.0039817094802856445
test_0149	0.007278949022293091
test_0150	0.00018790364265441895
test_0151	0.0014050006866455078
test_0152	0.000310748815536499
test_0153	0.0005027353763580322
test_0154	0.0007267296314239502
test_0155	0.0207689106464386
test_0156	0.0008516907691955566
test_0157	0.009856760501861572
test_0158	0.004148721694946289
test_0159	0.0014598071575164795
test_0160	0.002183884382247925
test_0161	0.0027617216110229492
test_0162	0.0024181604385375977
test_0163	0.005733370780944824
test_0164	0.007363706827163696
test_0165	0.0007568001747131348
test_0166	0.001270979642868042
test_0167	0.0021762847900390625
test_0168	0.0036892294883728027
test_0169	0.0006421208381652832
test_0170	0.0021578073501586914
test_0171	0.0038292109966278076
test_0172	0.0009728968143463135
test_0173	0.0015380382537841797
test_0174	0.0026455819606781006
test_0175	0.009455978870391846
test_0176	0.0015948116779327393
test_0177	0.0011931955814361572
test_0178	0.0031368136405944824
test_0179	0.0009866058826446533
test_0180	0.004233628511428833
test_0181	0.002204686403274536
test_0182	0.005597889423370361
test_0183	0.004740923643112183
test_0184	0.001935720443725586
test_0185	0.0005614161491394043
test_0186	0.0018918514251708984
test_0187	0.0063010454177856445
test_0188	0.002085179090499878
test_0189	0.0008755922317504883
test_0190	0.0014186501502990723
test_0191	0.0032333433628082275
test_0192	0.015947699546813965
test_0193	0.0010667145252227783
test_0194	0.002315133810043335
test_0195	0.00195920467376709
test_0196	0.002022266387939453
test_0197	0.000474780797958374
test_0198	0.002660602331161499
test_0199	0.0010579824447631836
test_0200	0.021297544240951538
test_0201	0.0013392269611358643
test_0202	0.1843765377998352
test_0203	0.007820814847946167
test_0204	0.0008051097393035889
test_0205	0.0028814375400543213
test_0206	0.004085063934326172
test_0207	0.0039830803871154785
test_0208	0.0037026703357696533
test_0209	0.0016781389713287354
test_0210	0.00905686616897583
test_0211	0.0003390014171600342
test_0212	0.0028050243854522705
test_0213	0.0038343966007232666
test_0214	0.0045185387134552
test_0215	0.003412008285522461
test_0216	0.01860564947128296
test_0217	0.004662156105041504
test_0218	0.0014050304889678955
test_0219	0.00343438982963562
test_0220	0.003186464309692383
test_0221	0.003505527973175049
test_0222	0.002116382122039795
test_0223	0.0014698207378387451
test_0224	0.0012646317481994629
test_0225	0.0009576678276062012
test_0226	0.0026682019233703613
test_0227	0.00024825334548950195
test_0228	0.004360854625701904
test_0229	0.0002517104148864746
test_0230	0.0008630454540252686
test_0231	0.009307265281677246
test_0232	0.01118364930152893
test_0233	0.003502488136291504
test_0234	0.002059072256088257
test_0235	0.002162158489227295
test_0236	0.00815543532371521
